Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	score
SLC25A39	-5.1598431372549	-0.5902	-3.94183041014345	0.000676219604248709	0.0491661712488027	-0.32377587578909	16.3562499315991
DEPDC1	4.27111538461539	-0.185866666666667	4.75910863091202	0.000171207692762621	0.0309735856350359	0.925164918506916	16.0870566874477
CHCHD7	4.1310625	1.39055555555556	4.6037299857409	0.000164123018849232	0.0309735856350359	0.938460484537194	15.6353713610273
CAMSAP2	-3.43496078431372	-0.54705	-5.22706781176242	2.88255796305533e-05	0.0255048728571135	2.53759168224394	15.5954843539874
NCR3	-2.76094117647059	2.1572	-6.28526262634702	2.31939534590676e-06	0.00807081481795075	4.795889017061	15.5568687800876
MPRIP	6.68483333333333	1.78961538461538	3.28667680774262	0.00484827708961032	0.10817879136509	-1.9741187375234	15.4714622766756
PTTG1	3.59907843137255	0.45655	4.9876898272632	5.16685505941157e-05	0.0276647543285672	2.0099158909711	15.4284348398208
PRKAR2B	-3.53023529411765	-0.4627	-5.02969046767522	4.66275324882623e-05	0.0276647543285672	2.1028305175808	15.2907113531976
UAP1	3.48364705882353	-0.6879	5.00797634400593	4.91684447764758e-05	0.0276647543285672	2.05481027024974	15.008643751886
RABGAP1	4.214	0.3479	4.2845699585153	0.00029104136365917	0.0357657498007825	0.44163398003243	14.9008948242966
KCTD1	-3.63878431372549	3.8787	-4.74786845406053	9.30159785983822e-05	0.028840616579932	1.47717285057251	14.6695495140593
CAMSAP3	-3.887125	-0.728368421052632	-4.52012255682854	0.00017981723980981	0.0309735856350359	0.890739104978172	14.5579387781483
STRADB	-5.88168750000001	0.987	-3.29359146685103	0.00339942551078501	0.0924911344385786	-1.77130776999512	14.5195012413233
TNFRSF10C	-3.71929411764706	4.9136	-4.60833613680239	0.000131092016914778	0.0309735856350359	1.16585737350364	14.4398758328897
SLC25A37	-4.23882352941176	0.335	-4.15239051666092	0.000403024864170011	0.0409882212390294	0.145989442791273	14.3893992699581
BAG1	-2.87849019607843	1.32395	-5.65630217371864	1.02351904251558e-05	0.015093494146963	3.47006353866481	14.3633899532183
SQLE	4.71849999999999	0.803083333333333	4.12235557407576	0.000979723048938353	0.0562743464036842	-0.545635311901767	14.197478959244
COL6A2	3.78980392156862	1.99	4.47962308540649	0.000179981298924878	0.0309735856350359	0.878116340303476	14.1919539538597
CRIPT	3.60843137254902	2.2645	4.6228338176316	0.000126497308860801	0.0309735856350359	1.19823832934213	14.0653721741336
CRISP3	4.058	3.2473	4.13817655098255	0.000417374106132696	0.0413106717575781	0.114221016224784	13.7139075130517
RPA3	3.38570588235294	1.05785	4.73677974911698	9.55850431887594e-05	0.028840616579932	1.45246269739833	13.6092174224696
PIP5K1A	-4.141	-0.690166666666667	-4.09095314791655	0.000549494419674141	0.0457772672579114	-0.109715711877213	13.4998120312021
NPRL3	-3.83123529411764	-0.31755	-4.254030853255	0.000313783208125099	0.0365309713880379	0.373300807578547	13.4222359458355
FMN2	3.6088431372549	-0.72815	4.45229704740031	0.00019251526797595	0.0309735856350359	0.816983611612952	13.4087823429533
SMARCA2	-3.31235294117647	-0.1245	-4.758797860221	9.05518068537723e-05	0.028840616579932	1.50152225401503	13.3921837141683
LMAN1	3.36547058823529	0.31365	4.69527081337499	0.000105852133013888	0.0293212312064422	1.35991403018463	13.3787565289524
EGR1	3.6378431372549	0.8895	4.39237329471469	0.000223146555232585	0.0330370748806069	0.682893407416477	13.2832561298212
SLCO3A1	6.98628571428571	3.184	3.00412320501219	0.0127108959818088	0.163913878558292	-2.66840944365785	13.244766977114
SELENBP1	-4.27429411764706	-1.05215	-3.87377734317783	0.000798977663039018	0.0514065598775163	-0.475081784107697	13.2394779766508
CXCR2	-3.9641568627451	5.5198	-4.09169273615666	0.000467945824266035	0.0438600069184945	0.0103750652726919	13.1998670582663
CCND2	4.38127083333334	-0.341842105263158	3.76675409462191	0.00110419444450213	0.0589551489443588	-0.755856302816159	12.9552182532912
MYBL2	3.72805882352941	-1.52415	4.22478093910346	0.000337225442461857	0.0376738726629105	0.307864197350578	12.9441172379416
AIMP1	-3.06311764705882	-0.05465	-4.91664890060175	6.14800836680873e-05	0.0283320718903769	1.85247432328853	12.8996018230898
FNBP4	3.29227450980392	1.5781	4.5970698125788	0.000134778038496699	0.0309735856350359	1.1406890170303	12.74235627646
ACRBP	-3.82564583333333	3.22773684210526	-4.10492713190477	0.000489449899753507	0.0445540402573975	-0.0180277101855459	12.6640038638657
CENPE	3.99119607843137	-1.45715	3.94245292995897	0.000675187691860076	0.0491661712488027	-0.322390365180085	12.6543884347455
BUB1	3.32523529411764	-0.55555	4.53139065364242	0.000158434372934982	0.0309735856350359	0.993892204976181	12.63639486715
MMP11	5.377	2.43935714285714	3.27318470475258	0.00465632073217245	0.107266966019905	-1.93230049360204	12.5389333948599
KIF20B	3.63147058823529	1.23775	4.18337802806112	0.000373422894269729	0.0400976428215845	0.215266570393068	12.447951466268
GGA2	-3.65115384615385	0.617666666666667	-4.36894922952946	0.000397756606523315	0.0409226797037011	0.196834695875438	12.4153200018991
TUBB1	-3.92678431372549	3.5229	-3.92967845595912	0.000696679086157719	0.0493927608519511	-0.350816919189473	12.3967293839693
FCRL5	-3.63507843137255	1.39785	-4.14874751689294	0.000406655034964505	0.0409882212390294	0.137846711498409	12.3257288738042
TSC22D3	-2.77919607843137	2.47935	-5.02694533748575	4.69412901404431e-05	0.0276647543285672	2.09676167011774	12.0295973095866
UBR5	5.33981818181818	3.75330769230769	3.18760330652184	0.00595252057760659	0.118381381161397	-2.12998521031421	11.882692565239
CDH2	-3.6426862745098	-4.69595	-4.02130213448223	0.000556351969657181	0.0457772672579114	-0.146716548276849	11.8556702314073
DHFR	2.84895833333333	1.55878947368421	4.90984650422874	7.05355879326983e-05	0.0287133270152427	1.7386329650871	11.8277117969413
WDR31	-3.58016666666667	-0.233470588235294	-4.12798708720804	0.000550821449585683	0.0457772672579114	-0.10770875418714	11.6677243440083
GOSR2	3.10254901960784	1.5215	4.47587462504721	0.000181651036806575	0.0309735856350359	0.869731118159472	11.605897844824
PEG10	-3.48607692307692	-1.18826666666667	-4.2922534456668	0.000470031909120962	0.0438696448512898	0.0519635307687327	11.6012200761813
ALAS2	-5.00835294117647	3.3819	-3.12361336266017	0.004873365727372	0.108282648319999	-2.10627811806392	11.5801684046313
RPL36AL	2.86303921568627	-0.59575	4.75832767974812	9.06564501216136e-05	0.028840616579932	1.50047486815643	11.5741260290104
SLC2A5	3.5316862745098	2.6346	4.04209345447954	0.000528639947587183	0.0455000608584766	-0.100339324988529	11.5727709285948
RRM2	3.43407843137255	-2.6077	4.1242898245072	0.000431883933600766	0.0417173476473753	0.0831900169785706	11.5544134490056
IFIT3	4.0828	4.121625	3.72821520963716	0.00149119547723317	0.0662418093905106	-1.06349702162868	11.5398930257369
PIK3CD	3.078375	-0.424684210526316	4.52018591419989	0.000179789797473256	0.0309735856350359	0.8908775529701	11.5292376601414
DUSP1	-3.29313725490196	0.7335	-4.2507837975982	0.000316303182809401	0.0366315518520625	0.366035994745308	11.5256393481521
ST6GALNAC2	-2.86801960784314	-1.28315	-4.7329742258132	9.64830753578194e-05	0.028840616579932	1.44398110839419	11.5166728725476
SKA3	2.67492156862745	-1.09065	4.99996446325363	5.01408959336553e-05	0.0276647543285672	2.03708341597829	11.5016489199355
TMPO	2.78466666666667	-0.5217	4.82702792209278	7.6586179651868e-05	0.0287133270152427	1.65339266866108	11.4612691689962
TIE1	2.75911764705882	-0.27975	4.82788151263325	7.64259512151652e-05	0.0287133270152427	1.65529105222957	11.3586228118355
IGLL1	3.55480392156862	2.00325	3.96273045053264	0.000642415110118948	0.0487051909847926	-0.277246632281544	11.3475890997058
PCGF5	-3.87062745098039	2.4633	-3.71587532196293	0.00117518273059886	0.06075464326286	-0.824719282961383	11.3405304639953
PBK	3.4759375	-2.51189473684211	4.05380058967778	0.000553654435480371	0.0457772672579114	-0.129885370083774	11.3202984409095
CSF3R	-3.11633333333333	4.78745	-4.35749746806862	0.000243172051727011	0.0336559009534254	0.604841552509434	11.2626977337074
TCP11L1	3.56580392156862	0.1346	3.89952588287646	0.000750131821694776	0.0513027772538113	-0.417871518382523	11.1426466385655
RELL1	-2.19435294117647	0.0778	-5.73857504902739	8.40874055731382e-06	0.0143077954713678	3.64642952051692	11.1369315605563
SLC1A4	2.61064583333333	-1.84289473684211	5.00999215790839	5.55311749762624e-05	0.0279170361471574	1.95489998503038	11.1095071081779
PINK1	-2.67854901960784	1.4859	-4.83202289006204	7.56533491937385e-05	0.0287133270152427	1.66450088428072	11.0387607940349
ADIPOR1	-2.92916666666667	0.375	-4.53293764582121	0.000174351353504006	0.0309735856350359	0.918739652047069	11.0094916574918
EIF5	2.79437254901961	-0.88245	4.65213474636919	0.000117698841157561	0.0309735856350359	1.26366049761913	10.9797263398378
CCR7	-3.0655294117647	4.2353	-4.32091959737469	0.000266107959786837	0.0338293567269243	0.522979583503456	10.9590902592614
CNTNAP2	-2.96766666666667	-0.422421052631579	-4.46562501437288	0.000205051433874191	0.0314981785923409	0.771603150942519	10.9451617992289
MKI67	2.89780392156863	-2.5202	4.5003775345992	0.000171010766988758	0.0309735856350359	0.924539124938474	10.9159594050892
VCL	-2.80113725490196	-1.2703	-4.62029366954478	0.000127290502084931	0.0309735856350359	1.1925653487321	10.9110010411828
DLGAP5	3.36070588235294	-0.6024	4.01209047504595	0.00056908651264707	0.0461105994862754	-0.167257351964094	10.9048913980725
SESN3	-3.23117647058823	2.2045	-4.13183536075107	0.000423938629700281	0.0413106717575781	0.100050354012176	10.8977792156199
MBD4	3.73066666666667	2.46394736842105	3.72241835105552	0.00122795997624796	0.0623238236973152	-0.852071077581588	10.8592834339408
CENPF	3.00649019607843	-4.01815	4.35034317204245	0.000247497057444868	0.0336559009534254	0.588829978219383	10.8426963179945
RALGAPB	3.60333333333333	-1.8265	3.7885046294245	0.000984306594744126	0.0562743464036842	-0.66417629789363	10.8347534772601
RHOBTB3	-2.6625	-4.88210526315789	-4.82698271951436	8.60114397702416e-05	0.028840616579932	1.55911316352115	10.8242440708868
MS4A1	-2.52111764705882	3.45205	-4.98636026942952	5.18368179572582e-05	0.0276647543285672	2.00697252317366	10.8039009197241
FCGRT	-2.7651568627451	1.78395	-4.61292168602708	0.000129620893741898	0.0309735856350359	1.17610007300044	10.7490633693741
CKS1B	2.56325490196078	-0.5769	4.89934559245085	6.4142131160955e-05	0.0283764788256065	1.81407567576859	10.7473602702641
RAB2A	-2.66990196078431	1.49725	-4.74168338328649	9.44402645973374e-05	0.028840616579932	1.46339071016506	10.7459356964112
SRP14	2.41923529411765	-0.27465	5.12848404290432	3.66402039870091e-05	0.0276647543285672	2.32084905370382	10.7318296560011
TP53I3	-2.63152941176471	2.8442	-4.7889172797641	8.40956603328198e-05	0.028840616579932	1.56859393659088	10.7240781704863
PCGF2	2.89366666666667	-1.60505	4.43682372428467	0.000199996496840971	0.0309735856350359	0.782362725699435	10.7036082149003
BIRC5	3.02892156862745	-2.42275	4.26591405288693	0.00030473052074908	0.0361777515588432	0.399888924116082	10.6499428045636
KLF2	-2.48390196078431	1.55035	-4.98372327021414	5.21721921318979e-05	0.0276647543285672	2.00113437580606	10.6374614540352
EIF4EBP2	-2.22541176470588	-0.2526	-5.42508401444448	1.78435496197662e-05	0.0214883231038814	2.97018878645466	10.5674094847336
THBD	-2.3031568627451	1.61665	-5.2696917760479	2.5991346067596e-05	0.023955357292301	2.63103249372306	10.5603685811132
ZNF101	3.07625490196078	0.86515	4.15993244552059	0.000395611732007812	0.0409226797037011	0.162848157840195	10.4676674196054
NME1	2.55798039215686	-1.02005	4.76357934428423	8.9494519978649e-05	0.028840616579932	1.51217298998649	10.3552253223692
ZWINT	3.32539215686274	-1.65375	3.87160186930872	0.000803245999901477	0.0514065598775163	-0.479913201419635	10.2925922847082
PPM1A	-2.5351568627451	1.39345	-4.74496502765971	9.36818624037787e-05	0.028840616579932	1.47070339714433	10.2124851642074
FBRSL1	-2.2779375	-0.487263157894737	-5.21459840012166	3.41403529710812e-05	0.0276647543285672	2.39405098856078	10.1749363095416
PDE5A	-2.81327450980392	-0.39695	-4.35755584041563	0.000243137076313009	0.0336559009534254	0.604972191838016	10.1675927216238
PPBP	-3.53450980392157	5.007	-3.66263017391274	0.00133786003578608	0.064773725589402	-0.942069483684926	10.1567296211671
MNDA	-3.08082352941176	7.2753	-4.05399041842584	0.000513404266608928	0.0453857521428841	-0.0737928152072946	10.1344938549232
CDKN2A	-2.64403921568627	-1.3711	-4.55706467517934	0.000148727695074179	0.0309735856350359	1.05128898449898	10.1203460575986
NCOA1	2.54366666666667	0.532411764705882	4.84959339281808	0.000105339165651542	0.0293212312064422	1.3300458370426	10.1172055567462
UCN	-3.57517647058824	0.820157894736842	-3.64421234575159	0.00148053595400056	0.0662418093905106	-0.993048391857259	10.1162515613515
TOP2A	2.67366666666666	-1.21205	4.48763596245906	0.000176463384645733	0.0309735856350359	0.896040166970127	10.0351944712834
POLR1D	-2.48129411764706	0.275894736842105	-4.8051944226567	9.06224477099624e-05	0.028840616579932	1.44774964581249	10.0312870575643
INPP5D	-2.55296078431373	2.22565	-4.63593567821343	0.000122484239735494	0.0309735856350359	1.2274955302755	9.98697781307141
PPP3R2	3.53123529411765	1.14452631578947	3.6290312600509	0.00153519433534761	0.0672445518770083	-1.02477297248898	9.93631925771736
HUS1	2.11647058823529	0.304	5.37048558080669	2.03600177601194e-05	0.022518179642692	2.85130022602221	9.92883306311722
DHX8	-2.33005882352941	0.28545	-4.94250586950511	5.77082402838738e-05	0.0283320718903769	1.90981846450375	9.87656519172434
GTF2H5	2.56935294117647	0.00994999999999999	4.56725662598761	0.000145041873541604	0.0309735856350359	1.07406938359831	9.86247821983389
ANXA8L1	3.33264705882353	-1.32825	3.74258296356724	0.00110108699013366	0.0589551489443588	-0.765743578842904	9.85856444001658
EIF4G2	6.02853333333333	3.50575	2.47512839137873	0.023249181232146	0.213390825251066	-3.23910684510727	9.84816585716685
PCBP2	3.1225294117647	0.33715	3.91554823043794	0.000721241475723527	0.0504869033006469	-0.382247986703268	9.81073544451926
C1QA	2.9636862745098	0.8238	4.05066223110071	0.00051762196094097	0.0453857521428841	-0.0812198706215295	9.73863547792231
DBI	3.14496078431372	-0.87445	3.86856969779973	0.000809232859143112	0.0514065598775163	-0.486646627124697	9.72398756181536
NXPH3	-3.57003921568627	1.2458	-3.51991749643589	0.0018910944965534	0.074436697852581	-1.25491517625333	9.72224056177442
GYPC	-3.64678431372549	1.8489	-3.46231425749825	0.00217316141492022	0.0782904405505461	-1.38039304411479	9.71105117649365
TMCC1	-2.35796078431372	-1.4276	-4.80015840333183	8.1806644435578e-05	0.028840616579932	1.5936143346051	9.63748424784134
CHRNA10	3.49320833333333	-0.0206842105263158	3.57522224159896	0.00174541326964888	0.0723842121596375	-1.17019397703911	9.63462393552966
SKAP2	3.56904166666667	3.24084210526316	3.51777895087167	0.00200108783915429	0.0759605631516128	-1.29369799264875	9.63189354820191
MTF2	2.9598125	-3.56852631578947	4.02996371014172	0.000586391209515569	0.0463169423818343	-0.182012236981709	9.56555917944137
HMGB3	2.54858823529412	-1.9267	4.46337797319313	0.000187330552422943	0.0309735856350359	0.841774766443349	9.49958583514811
DCAF12	-3.21411764705882	2.106	-3.73974346364297	0.00110874059497528	0.0589551489443588	-0.772017172860351	9.49826421129857
HBA1	-3.30086274509804	7.6396	-3.66421274312371	0.00133271966998456	0.064773725589402	-0.938586103079195	9.49084255228143
GNB4	-3.94319607843137	-2.18505	-3.21457559216654	0.00393048718750305	0.0997045603068433	-1.91359696860082	9.48556958146939
TREM1	-2.68929411764706	3.6651	-4.27339699963362	0.000299164205403001	0.0360717722818787	0.416632558585509	9.47731550331593
RASGRP1	-2.52935416666667	2.86268421052632	-4.51946209957179	0.00018010355812539	0.0309735856350359	0.889295871077665	9.47111029063391
SNCAIP	2.46778431372549	-1.81105	4.56583184142256	0.000145551570210924	0.0309735856350359	1.07088496518719	9.46884671862099
IL6	-2.9783725490196	2.34805	-3.9354924838649	0.000686814960030742	0.0491661712488027	-0.337880478240911	9.42106966781435
SLC33A1	4.65658823529412	-0.181578947368421	2.84496129865598	0.00958362118457788	0.144318073072184	-2.618325592919	9.39918533696449
AMPD2	-2.43549019607843	-1.6515	-4.56558935476548	0.000145638495201007	0.0309735856350359	1.07034299772203	9.34430324143855
KRT8	-2.92513725490196	7.5783	-3.95736705435595	0.000650926811525946	0.0489904130733845	-0.289189566912165	9.32085578915998
CAB39	-2.70003921568627	0.7363	-4.20502833413613	0.000354036156257967	0.0387687117644863	0.263683007055859	9.31770676556134
XBP1	2.93941176470588	-0.5445	3.93904833585741	0.000680850409940398	0.0491661712488027	-0.329967497705119	9.30896508157182
SHARPIN	-2.29647058823529	-0.544	-4.74516591227114	9.36356366385744e-05	0.028840616579932	1.47115102387314	9.25146687147182
CLIC4	3.39762745098039	-0.27135	3.5085259162889	0.00194387277962462	0.0753124888847401	-1.27976877161618	9.21209658128772
RBM42	-2.17453333333333	0.347888888888889	-5.03470890371831	5.99673697011175e-05	0.0283320718903769	1.89611090111848	9.18106456832366
MMD	-2.62892156862745	-2.08925	-4.24052227416648	0.000324400442361637	0.0371310159517575	0.343078339042036	9.17209325946849
BNIP3L	-3.37727450980392	1.20465	-3.49839668564696	0.00199201198680887	0.0759605631516128	-1.30185229439234	9.12103246434755
SGSH	3.77633333333333	2.5237	3.54335944293119	0.00385621679398036	0.0988299218009631	-1.76634986128531	9.11545900911355
ZBTB34	-2.34717647058823	3.0399	-4.60271344249657	0.000132918775723475	0.0309735856350359	1.15329708356291	9.09862695070754
HBG1	-4.13221568627451	-2.03705	-3.00385737281598	0.00645205754913812	0.121566876479502	-2.3569479915975	9.05079932165002
ST8SIA4	2.66877083333333	1.78105263157895	4.18073856496782	0.000407658619918014	0.0409882212390294	0.14793369316142	9.04634148780415
MYL4	-3.4683725490196	1.92655	-3.39701937185786	0.00254276368109233	0.0824413530558678	-1.52199628994208	8.99936544385125
TSPAN2	-2.3731568627451	1.64015	-4.52157803704064	0.000162309908885548	0.0309735856350359	0.971950986325811	8.99344569010786
ZNF263	2.41858333333333	0.471368421052632	4.48968129639658	0.000193501361980698	0.0309735856350359	0.82420356404936	8.98096412564437
TYROBP	-2.3596862745098	8.6296	-4.53040520455415	0.000158819351702614	0.0309735856350359	0.991688819069788	8.96467605794154
CCNI	-2.33580392156863	0.5019	-4.56570831501915	0.000145595844620462	0.0309735856350359	1.07060887889131	8.96213165859759
NOL8	3.16114583333333	0.708684210526316	3.64727297429214	0.00146975093023564	0.0662418093905106	-1.01474968113862	8.95475563634062
FKBP8	-2.91021568627451	-1.61635	-3.85266048641507	0.000841375546415039	0.051986667839946	-0.521964052814977	8.94894267035339
JAK1	-3.3945	0.216666666666667	-3.47682405652033	0.00232646336362437	0.0798145470554816	-1.37801458113069	8.93874968868718
HLA-DPB1	-2.38211764705882	3.3562	-4.47296622641121	0.000182957257585122	0.0309735856350359	0.863224936873979	8.90352287669726
SREK1IP1	3.47873333333333	0.711944444444444	3.40337947434236	0.00276008041218001	0.085150597932248	-1.57061888893311	8.9023508631181
ZBED6	3.09870833333333	-0.0408947368421053	3.6848666278279	0.00134343222651796	0.0648095760169272	-0.933431148178498	8.89882174973431
ATG10	-2.10335294117647	-0.27085	-4.92385815142258	6.040411363744e-05	0.0283320718903769	1.86846703005211	8.87390615235521
ITM2B	-2.52374509803921	2.67015	-4.25664229724704	0.000311771061164124	0.0365309713880379	0.379143637040754	8.84866470972504
CCDC157	-2.98129411764706	0.2449	-3.7382073210701	0.00111290296193125	0.0590345647911734	-0.775410793224985	8.80537948290051
DAXX	-2.76405555555555	3.291	-4.38662696631399	0.000685960755686398	0.0491661712488027	-0.225499558893192	8.74464457855552
CDC20	2.30321568627451	-2.8666	4.50190037845415	0.000170370483130952	0.0309735856350359	0.927945050138018	8.67991163703253
IL13RA2	-3.16019607843137	1.8795	-3.54077678937665	0.00179806570755321	0.072747839071983	-1.2093572031087	8.67535270915125
PF4	-3.551	5.95165	-3.24560550819207	0.00365126218845213	0.0965979721577605	-1.84745496501705	8.65576483696323
TTK	3.3265625	-0.630055555555556	3.44520104128139	0.00250428819442209	0.0819450515689594	-1.44235867767796	8.65343923770375
TNFRSF17	3.64050980392157	6.3031	3.18658124378673	0.00420006416074684	0.10300079513757	-1.97309255239904	8.65256010721568
MYADM	-2.27876470588235	0.90905	-4.52801207659527	0.000159758168676246	0.0309735856350359	0.986337881785383	8.65141435261798
RAD51	2.05864705882353	-1.77615	4.90668041639415	6.29997872786484e-05	0.0283764788256065	1.8303550963765	8.64767824180843
PVALB	-2.31427083333333	-1.95352631578947	-4.51043412052766	0.000184063562306083	0.0309735856350359	0.869566394362547	8.6438760288725
IL15RA	2.397	0.77545	4.34773705090116	0.000249091579598253	0.0336559009534254	0.582997383882981	8.63792736505481
LUC7L2	2.08409803921569	0.39915	4.85355178920859	7.17619522345632e-05	0.0287133270152427	1.71236227058227	8.63672267854913
ID4	-4.21315384615385	2.36978571428571	-2.96341669821757	0.00896599045300118	0.139535687221508	-2.46994088037416	8.62601846455483
SLC25A47	-3.41977083333333	0.284526315789474	-3.33526500493071	0.00308202910725831	0.0879678071672757	-1.68312242779612	8.58760288810232
IL4R	-3.594	1.42166666666667	-3.234005988585	0.00408403120774809	0.101413725915	-1.87499214005224	8.58574594693657
COG1	-2.3723137254902	0.6922	-4.36188544068207	0.00024055684862702	0.0336559009534254	0.614661977122149	8.58488685880965
MTMR11	-5.43666666666667	2.982	-2.6293834908405	0.0264441178862816	0.22556068614738	-3.22111300155623	8.57727087698654
LSM5	2.58421568627451	0.63525	4.07823843304589	0.000483689340867669	0.0445540402573975	-0.0196674420066429	8.56779521387
GMPR	-3.40398039215686	1.06195	-3.32159526190383	0.00304631280931174	0.0879678071672757	-1.68465637859664	8.56518227571437
PLK2	-2.9915294117647	-3.7718	-3.65109752927421	0.00137591289970684	0.0654873776027028	-0.967445177171725	8.55998935505394
CAMKK1	-2.27166666666667	-0.76725	-4.48116255522735	0.000179300010535605	0.0309735856350359	0.881560031892601	8.51061671757395
CYCS	2.75882352941176	0.453	3.85397710457559	0.000838668227371172	0.0519645411469197	-0.519041991295322	8.48727176926028
MTIF2	2.27856862745098	-0.92955	4.46088527748386	0.000188484545705115	0.0309735856350359	0.83619805510561	8.48703982841089
ICAM3	-2.27576470588235	3.9386	-4.46451315846834	0.000186807366434088	0.0309735856350359	0.844314396598469	8.48542994171186
GNAZ	-2.87435416666667	-0.675842105263158	-3.7463795841439	0.00115945997178378	0.0605665307429674	-0.800091928118407	8.43836868846244
IL1B	-3.12503921568627	4.34605	-3.49489930958337	0.00200890277774383	0.0759605631516128	-1.30947366847418	8.42835914359387
CDC34	-2.62872549019608	-0.67675	-3.96752769918819	0.000634895440383679	0.0487051909847926	-0.266562916673821	8.40481820525929
SRPK2	-1.92695833333333	-0.307368421052632	-5.11057730063129	4.37025728810063e-05	0.0276647543285672	2.1712697405098	8.40056135440196
SHMT2	-2.25549019607843	1.9195	-4.45874537401378	0.000189480892391479	0.0309735856350359	0.831410546395054	8.39591469748058
ZNF569	2.77550980392157	0.07785	3.80188259487333	0.000952647413902972	0.0554152852461609	-0.634550888597215	8.38500331707843
TAL1	-3.25021568627451	-2.05835	-3.38063655291947	0.00264472782098661	0.0841741690759555	-1.55741347789194	8.37781775978495
RPS25	2.29458823529412	-2.2896	4.38294726276266	0.00022839032581859	0.0332501077682221	0.661798437219576	8.35533530115027
